calculation_id,application_id,calculation_name,input_fields,formula_version,result,units,calculated_at,policy_context,expected_interpretation
APP-000043-CALC-10,APP-000043,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000043-CALC-11,APP-000043,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,84000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000043-CALC-12,APP-000043,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000043-CALC-13,APP-000043,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,88913.75,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000043-CALC-14,APP-000043,funds_to_close_available,assets.eligible_close_amount,v1.0.0,98235.35,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000043-CALC-15,APP-000043,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000043-CALC-16,APP-000043,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,11652.00,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000043-CALC-17,APP-000043,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,4.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000043-CALC-18,APP-000043,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000043-CALC-19,APP-000043,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000043-CALC-20,APP-000043,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.0989,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000043-CALC-21,APP-000043,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.79,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000043-CALC-22,APP-000043,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000044-CALC-01,APP-000044,gross_monthly_income,income.annual_amount,v1.0.0,12158.33,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000044-CALC-02,APP-000044,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,12158.33,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000044-CALC-03,APP-000044,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3282.84,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000044-CALC-04,APP-000044,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3525.92,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000044-CALC-05,APP-000044,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2700,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000044-CALC-06,APP-000044,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2900,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000044-CALC-07,APP-000044,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,8632.41,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000044-CALC-08,APP-000044,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000044-CALC-09,APP-000044,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000044-CALC-10,APP-000044,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000044-CALC-11,APP-000044,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,106000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000044-CALC-12,APP-000044,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000044-CALC-13,APP-000044,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,99936.89,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000044-CALC-14,APP-000044,funds_to_close_available,assets.eligible_close_amount,v1.0.0,136704.70,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000044-CALC-15,APP-000044,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000044-CALC-16,APP-000044,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,45959.76,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000044-CALC-17,APP-000044,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,14.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000044-CALC-18,APP-000044,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000044-CALC-19,APP-000044,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000044-CALC-20,APP-000044,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.2820,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000044-CALC-21,APP-000044,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.91,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000044-CALC-22,APP-000044,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,768,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000045-CALC-01,APP-000045,gross_monthly_income,income.annual_amount,v1.0.0,7916.67,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000045-CALC-02,APP-000045,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,7916.67,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000045-CALC-03,APP-000045,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2295.43,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000045-CALC-04,APP-000045,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,2770.83,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000045-CALC-05,APP-000045,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2899,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000045-CALC-06,APP-000045,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3500,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000045-CALC-07,APP-000045,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,5145.84,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000045-CALC-08,APP-000045,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000045-CALC-09,APP-000045,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000045-CALC-10,APP-000045,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000045-CALC-11,APP-000045,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,78000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000045-CALC-12,APP-000045,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000045-CALC-13,APP-000045,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,73666.41,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000045-CALC-14,APP-000045,funds_to_close_available,assets.eligible_close_amount,v1.0.0,84684.47,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000045-CALC-15,APP-000045,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000045-CALC-16,APP-000045,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,13772.58,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000045-CALC-17,APP-000045,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,6.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000045-CALC-18,APP-000045,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000045-CALC-19,APP-000045,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000045-CALC-20,APP-000045,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.5152,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000045-CALC-21,APP-000045,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.28,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000045-CALC-22,APP-000045,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,726,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000046-CALC-01,APP-000046,gross_monthly_income,income.annual_amount,v1.0.0,11716.67,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000046-CALC-02,APP-000046,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,11716.67,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000046-CALC-03,APP-000046,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3398.50,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000046-CALC-04,APP-000046,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3983.67,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000046-CALC-05,APP-000046,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2901,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000046-CALC-06,APP-000046,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3400,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000046-CALC-07,APP-000046,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,7733.00,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000046-CALC-08,APP-000046,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000046-CALC-09,APP-000046,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000046-CALC-10,APP-000046,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000046-CALC-11,APP-000046,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,98000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000046-CALC-12,APP-000046,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000046-CALC-13,APP-000046,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,103424.37,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000046-CALC-14,APP-000046,funds_to_close_available,assets.eligible_close_amount,v1.0.0,122455.97,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000046-CALC-15,APP-000046,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000046-CALC-16,APP-000046,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,23789.50,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000046-CALC-17,APP-000046,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,7.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000046-CALC-18,APP-000046,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000046-CALC-19,APP-000046,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000046-CALC-20,APP-000046,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.3699,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000046-CALC-21,APP-000046,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.79,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000046-CALC-22,APP-000046,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000047-CALC-01,APP-000047,gross_monthly_income,income.annual_amount,v1.0.0,11000.00,USD_PER_MONTH,2026-09-04,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000047-CALC-02,APP-000047,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,11000.00,USD_PER_MONTH,2026-09-04,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000047-CALC-03,APP-000047,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3190.57,USD_PER_MONTH,2026-09-04,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000047-CALC-04,APP-000047,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3630.00,USD_PER_MONTH,2026-09-04,POL-LIA-001,DTI numerator.
APP-000047-CALC-05,APP-000047,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2901,RATIO,2026-09-04,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000047-CALC-06,APP-000047,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3300,RATIO,2026-09-04,POL-DTI-001,Principal affordability measure (AC-02).
APP-000047-CALC-07,APP-000047,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,7370.00,USD_PER_MONTH,2026-09-04,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000047-CALC-08,APP-000047,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-09-04,POL-CONV-001,Leverage against the value the rule uses.
APP-000047-CALC-09,APP-000047,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-09-04,POL-CONV-001,Leverage including every subordinate lien.
APP-000047-CALC-10,APP-000047,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-09-04,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000047-CALC-11,APP-000047,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,104000.00,USD,2026-09-04,POL-AST-002,Borrower equity contribution at purchase.
APP-000047-CALC-12,APP-000047,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-09-04,POL-AST-002,Contribution as a share of price.
APP-000047-CALC-13,APP-000047,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,108239.21,USD,2026-09-04,POL-AST-002,Borrower funds required at settlement.
APP-000047-CALC-14,APP-000047,funds_to_close_available,assets.eligible_close_amount,v1.0.0,128658.86,USD,2026-09-04,POL-AST-001,Eligible assets available at settlement.
APP-000047-CALC-15,APP-000047,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-09-04,POL-AST-002,Positive value means the file cannot close as structured.
APP-000047-CALC-16,APP-000047,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,25524.56,USD,2026-09-04,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000047-CALC-17,APP-000047,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,8.00,MONTHS,2026-09-04,POL-AST-003,Reserves expressed in months of housing expense.
APP-000047-CALC-18,APP-000047,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-09-04,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000047-CALC-19,APP-000047,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-09-04,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000047-CALC-20,APP-000047,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.7544,RATIO,2026-09-04,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000047-CALC-21,APP-000047,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.15,MULTIPLE,2026-09-04,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000047-CALC-22,APP-000047,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-09-04,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000048-CALC-01,APP-000048,gross_monthly_income,income.annual_amount,v1.0.0,13516.67,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000048-CALC-02,APP-000048,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,13516.67,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000048-CALC-03,APP-000048,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3920.79,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000048-CALC-04,APP-000048,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,4866.00,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000048-CALC-05,APP-000048,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2901,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000048-CALC-06,APP-000048,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3600,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000048-CALC-07,APP-000048,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,8650.67,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000048-CALC-08,APP-000048,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000048-CALC-09,APP-000048,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000048-CALC-10,APP-000048,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000048-CALC-11,APP-000048,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,108000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000048-CALC-12,APP-000048,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000048-CALC-13,APP-000048,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,114153.60,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000048-CALC-14,APP-000048,funds_to_close_available,assets.eligible_close_amount,v1.0.0,129836.76,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000048-CALC-15,APP-000048,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000048-CALC-16,APP-000048,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,19603.95,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000048-CALC-17,APP-000048,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,5.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000048-CALC-18,APP-000048,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000048-CALC-19,APP-000048,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000048-CALC-20,APP-000048,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.8868,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000048-CALC-21,APP-000048,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.66,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000048-CALC-22,APP-000048,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000049-CALC-01,APP-000049,gross_monthly_income,income.annual_amount,v1.0.0,9658.33,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000049-CALC-02,APP-000049,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,9658.33,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000049-CALC-03,APP-000049,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2704.93,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000049-CALC-04,APP-000049,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,2897.50,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000049-CALC-05,APP-000049,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2801,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000049-CALC-06,APP-000049,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3000,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000049-CALC-07,APP-000049,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,6760.83,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000049-CALC-08,APP-000049,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000049-CALC-09,APP-000049,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
